scientific_name,scientific_name_authorship,family,scientific_name_OTU,id_vetting_by,herbarium_code,voucher_herbarium_collector_id,voucher_herbarium_catalog_number ,voucher_collection_number ,voucher_herbarium_recorded_by ,voucher_herbarium_event_date ,silica_gel_pressed_sheet,decimal_latitude ,decimal_longitude,country ,state_or_territory,location_ID  ,location_notes,DArT_plate ,DArT_row,DArT_column,pop ,id,pop (broader groups for population stats),long format pop ,Main_PCA_group,Secondary_PCA_groups,Tertiary_PCA_group,Quarternary_PCA_group,Quinary_PCA_group,sens lat complex
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109485,44,H.T. Kennedy,25-Nov-19,silica gel,-33.9572778,150.9700556,Australia,NSW,"Coach Drive,",NCC,3,C,12,M.procumbens_CoachDr,HTK44b,procWerCoac,M.procumbens_WerakataCoach,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109485,44,H.T. Kennedy,25-Nov-19,silica gel,-33.9572778,150.9700556,Australia,NSW,"Coach Drive,",NCC,3,D,12,M.procumbens_CoachDr,HTK44c,procWerCoac,M.procumbens_WerakataCoach,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109697,53,H.T. Kennedy,13-Oct-19,silica gel,-33.12775,151.1710278,Australia,NSW,George Downs Drive,NCC,4,C,3,M.procumbens_GeorgeDownsDr,HTK53a,procGeorg,M.procumbens_GeorgeDowns,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109697,53,H.T. Kennedy,13-Oct-19,silica gel,-33.12775,151.1710278,Australia,NSW,George Downs Drive,NCC,4,E,3,M.procumbens_GeorgeDownsDr,HTK53b,procGeorg,M.procumbens_GeorgeDowns,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109697,53,H.T. Kennedy,13-Oct-19,silica gel,-33.12775,151.1710278,Australia,NSW,George Downs Drive,NCC,4,D,3,M.procumbens_GeorgeDownsDr,HTK53c,procGeorg,M.procumbens_GeorgeDowns,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109697,53,H.T. Kennedy,13-Oct-19,silica gel,-33.12775,151.1710278,Australia,NSW,George Downs Drive,NCC,4,F,3,M.procumbens_GeorgeDownsDr,HTK53e,procGeorg,M.procumbens_GeorgeDowns,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109508,54,H.T. Kennedy,14-Oct-19,silica gel,-32.7877439,151.38684,Australia,NSW,Werakata NP,NCC,4,H,3,M.procumbens_Werakata,HTK54a,procWerCoac,M.procumbens_WerakataCoach,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109508,54,H.T. Kennedy,13-Oct-19,silica gel,-32.7877439,151.38684,Australia,NSW,Werakata NP,NCC,4,G,3,M.procumbens_Werakata,HTK54b,procWerCoac,M.procumbens_WerakataCoach,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109508,54,H.T. Kennedy,15-Oct-19,silica gel,-32.7877439,151.38684,Australia,NSW,Werakata NP,NCC,4,A,4,M.procumbens_Werakata,HTK54c,procWerCoac,M.procumbens_WerakataCoach,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109508,54,H.T. Kennedy,16-Oct-19,silica gel,-32.7877439,151.38684,Australia,NSW,Werakata NP,NCC,4,B,4,M.procumbens_Werakata,HTK54d,procWerCoac,M.procumbens_WerakataCoach,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,E,8,M.procumbens_Torrington,HTK32a,procTorr,M.procumbens_Torrington,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,F,8,M.procumbens_Torrington,HTK32b,procTorr,M.procumbens_Torrington,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,G,8,M.procumbens_Torrington,HTK32c,procTorr,M.procumbens_Torrington,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,H,8,M.procumbens_Torrington,HTK32d,procTorr,M.procumbens_Torrington,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,A,9,M.procumbens_Torrington,HTK32g,procTorr,M.procumbens_Torrington,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,B,9,M.procumbens_Torrington,HTK32h,procTorr,M.procumbens_Torrington,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,C,9,M.procumbens_Torrington,HTK32i,procTorr,M.procumbens_Torrington,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,R.Br.,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,C,10,M.procumbens_CathedralRock,HTK118,procCath,M.procumbens_CathedralRock,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,R.Br.,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,D,10,M.procumbens_CathedralRock,HTK118a,procCath,M.procumbens_CathedralRock,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,R.Br.,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,F,10,M.procumbens_CathedralRock,HTK118c,procCath,M.procumbens_CathedralRock,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,R.Br.,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,G,10,M.procumbens_CathedralRock,HTK118d,procCath,M.procumbens_CathedralRock,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,R.Br.,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,H,10,M.procumbens_CathedralRock,HTK118e,procCath,M.procumbens_CathedralRock,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,R.Br.,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,E,10,M.procumbens_CathedralRock,HTK118f,procCath,M.procumbens_CathedralRock,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,R.Br.,Ericaceae,M. sp. Torrington,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,A,11,M.procumbens_CathedralRock,HTK118g,procCath,M.procumbens_CathedralRock,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110805,100,H.T. Kennedy,21-Aug-20,silica gel,-28.6081389,151.7873333,Australia,Qld,Passchendaele SF,QDD,5,A,7,M.procumbens_ Passchendaele,HTK100,procStanth,M.procumbens_Stanthorpe,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110806,101,H.T. Kennedy,21-Aug-20,silica gel,-28.6681389,151.8284444,Australia,Qld,"Philpott Lane, Greenlands",QDD,5,B,7,M.procumbens_ PhilpottLn,HTK101,procStanth,M.procumbens_Stanthorpe,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110807,102,H.T. Kennedy,21-Aug-20,silica gel,-28.7261667,151.9564722,Australia,Qld,Mt Tully,QDD,5,C,7,M.procumbens_MtTully,HTK102,procStanth,M.procumbens_Stanthorpe,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,M. Hamilton,110929,1,H.T. Kennedy,29-Sep-20,silica gel,-28.77728,151.92176,Australia,Qld,"Elms Rd, Eukey",QDD,2,D,11,M.procumbens_ Eukey,MJH1,procStanth,M.procumbens_Stanthorpe,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,T. Cifford,110930,1,H.T. Kennedy,24-Sep-20,silica gel,-28.5834,151.81124,Australia,Qld,"Mengel Rd, Amiens",QDD,2,E,11,M.procumbens_ Amiens,TFC1,procStanth,M.procumbens_Stanthorpe,A,AB,NA,NA,NA,Melichrus procumbens
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,109433,35,H.T. Kennedy,16-Aug-19,silica gel,-28.8238611,152.1795556,Australia,NSW,Boonoo boonoo NP,NNT,3,B,10,M.adpressus_BoonooB,HTK35a,adpBoon,M.adpressus_BoonooB,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,109433,35,H.T. Kennedy,16-Aug-19,silica gel,-28.8238611,152.1795556,Australia,NSW,Boonoo boonoo NP,NNT,3,C,10,M.adpressus_BoonooB,HTK35b,adpBoon,M.adpressus_BoonooB,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,109433,35,H.T. Kennedy,16-Aug-19,silica gel,-28.8238611,152.1795556,Australia,NSW,Boonoo boonoo NP,NNT,3,D,10,M.adpressus_BoonooB,HTK35c,adpBoon,M.adpressus_BoonooB,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,109433,35,H.T. Kennedy,16-Aug-19,silica gel,-28.8238611,152.1795556,Australia,NSW,Boonoo boonoo NP,NNT,3,E,10,M.adpressus_BoonooB,HTK35e,adpBoon,M.adpressus_BoonooB,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,109433,35,H.T. Kennedy,16-Aug-19,silica gel,-28.8238611,152.1795556,Australia,NSW,Boonoo boonoo NP,NNT,3,F,10,M.adpressus_BoonooB,HTK35f,adpBoon,M.adpressus_BoonooB,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,109433,35,H.T. Kennedy,16-Aug-19,silica gel,-28.8238611,152.1795556,Australia,NSW,Boonoo boonoo NP,NNT,3,G,10,M.adpressus_BoonooB,HTK35h,adpBoon,M.adpressus_BoonooB,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110785,79,H.T. Kennedy,29-Jul-20,silica gel,-27.81725,153.1625278,Australia,Qld,Plunkett CP ,QDD,4,B,12,M.adpressus_Plunkett,HTK79,adpPlunk,M.adpressus_Plunkett,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110785,79,H.T. Kennedy,28-Jul-20,silica gel,-27.81725,153.1625278,Australia,Qld,Plunkett CP,QMO,4,D,12,M.adpressus_Plunkett,HTK79c,adpPlunk,M.adpressus_Plunkett,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110785,79,H.T. Kennedy,28-Jul-20,silica gel,-27.81725,153.1625278,Australia,Qld,Plunkett CP,QMO,4,C,12,M.adpressus_Plunkett,HTK79d,adpPlunk,M.adpressus_Plunkett,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110785,79,H.T. Kennedy,28-Jul-20,silica gel,-27.81725,153.1625278,Australia,Qld,Plunkett CP,QMO,4,E,12,M.adpressus_Plunkett,HTK79e,adpPlunk,M.adpressus_Plunkett,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110785,79,H.T. Kennedy,28-Jul-20,silica gel,-27.81725,153.1625278,Australia,Qld,Plunkett CP,QMO,5,A,1,M.adpressus_Plunkett,HTK79G,adpPlunk,M.adpressus_Plunkett,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110785,79,H.T. Kennedy,28-Jul-20,silica gel,-27.81725,153.1625278,Australia,Qld,Plunkett CP,QMO,4,F,12,M.adpressus_Plunkett,HTK79k,adpPlunk,M.adpressus_Plunkett,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,B,1,M.adpressus_DAguilar,HTK82,adpDag,M.adpressus_DAguilar,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,C,1,M.adpressus_DAguilar,HTK82a,adpDag,M.adpressus_DAguilar,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,D,1,M.adpressus_DAguilar,HTK82c,adpDag,M.adpressus_DAguilar,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,E,1,M.adpressus_DAguilar,HTK82e,adpDag,M.adpressus_DAguilar,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,F,1,M.adpressus_DAguilar,HTK82f,adpDag,M.adpressus_DAguilar,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,G,1,M.adpressus_DAguilar,HTK82g,adpDag,M.adpressus_DAguilar,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,H,1,M.adpressus_DAguilar,HTK82h,adpDag,M.adpressus_DAguilar,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110751,69,H.T. Kennedy,18-Jul-20,silica gel,-26.4470556,149.9121111,Australia,Qld,Gurulmundi SF,QPC,4,D,7,M.urceolatus_Gurulmundi(G),HTK69,adpGuru,M.urceolatus_Gurulmundi(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110751,69,H.T. Kennedy,17-Jul-20,silica gel,-26.4470556,149.9121111,Australia,Qld,Gurulmundi SF,QLE,4,A,7,M.urceolatus_Gurulmundi(G),HTK69a,adpGuru,M.urceolatus_Gurulmundi(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110751,69,H.T. Kennedy,18-Jul-20,silica gel,-26.4470556,149.9121111,Australia,Qld,Gurulmundi SF,QPC,4,E,7,M.urceolatus_Gurulmundi(G),HTK69b,adpGuru,M.urceolatus_Gurulmundi(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110751,69,H.T. Kennedy,17-Jul-20,silica gel,-26.4470556,149.9121111,Australia,Qld,Gurulmundi SF,QLE,4,B,7,M.urceolatus_Gurulmundi(G),HTK69c,adpGuru,M.urceolatus_Gurulmundi(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110751,69,H.T. Kennedy,18-Jul-20,silica gel,-26.4470556,149.9121111,Australia,Qld,Gurulmundi SF,QPC,4,F,7,M.urceolatus_Gurulmundi(G),HTK69d,adpGuru,M.urceolatus_Gurulmundi(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110751,69,H.T. Kennedy,17-Jul-20,silica gel,-26.4470556,149.9121111,Australia,Qld,Gurulmundi SF,QLE,4,C,7,M.urceolatus_Gurulmundi(G),HTK69f,adpGuru,M.urceolatus_Gurulmundi(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110753,71,H.T. Kennedy,17-Jul-20,silica gel,-26.4619722,149.9183333,Australia,Qld,Gurulmundi SF,QLE,4,E,8,M.urceolatus_Gurulmundi(G),HTK71,adpGuru,M.urceolatus_Gurulmundi(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110753,71,H.T. Kennedy,17-Jul-20,silica gel,-26.4619722,149.9183333,Australia,Qld,Gurulmundi SF,QLE,4,F,8,M.urceolatus_Gurulmundi(G),HTK71c,adpGuru,M.urceolatus_Gurulmundi(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110753,71,H.T. Kennedy,17-Jul-20,silica gel,-26.4619722,149.9183333,Australia,Qld,Gurulmundi SF,QLE,4,G,8,M.urceolatus_Gurulmundi(G),HTK71g,adpGuru,M.urceolatus_Gurulmundi(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110753,71,H.T. Kennedy,17-Jul-20,silica gel,-26.4619722,149.9183333,Australia,Qld,Gurulmundi SF,QLE,4,H,8,M.urceolatus_Gurulmundi(G),HTK71j,adpGuru,M.urceolatus_Gurulmundi(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110725,72,H.T. Kennedy,18-Jul-20,silica gel,-26.3572222,150.4106667,Australia,Qld,Barakula SF,QLE,4,A,9,M.urceolatus_Barakula(G),HTK72,adpBara,M.urceolatus_Barakula(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110725,72,H.T. Kennedy,18-Jul-20,silica gel,-26.3572222,150.4106667,Australia,Qld,Barakula SF,QLE,4,B,9,M.urceolatus_Barakula(G),HTK72d,adpBara,M.urceolatus_Barakula(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110725,72,H.T. Kennedy,18-Jul-20,silica gel,-26.3572222,150.4106667,Australia,Qld,Barakula SF,QLE,4,C,9,M.urceolatus_Barakula(G),HTK72g,adpBara,M.urceolatus_Barakula(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110729,75,H.T. Kennedy,18-Jul-20,silica gel,-26.2088056,150.4550833,Australia,Qld,Barakula SF,QLE,4,C,10,M.urceolatus_Barakula(G),HTK75,adpBara,M.urceolatus_Barakula(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110729,75,H.T. Kennedy,19-Jul-20,silica gel,-26.2088056,150.4550833,Australia,Qld,Barakula SF,QPC,4,G,10,M.urceolatus_Barakula(G),HTK75a,adpBara,M.urceolatus_Barakula(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110729,75,H.T. Kennedy,18-Jul-20,silica gel,-26.2088056,150.4550833,Australia,Qld,Barakula SF,QLE,4,D,10,M.urceolatus_Barakula(G),HTK75b,adpBara,M.urceolatus_Barakula(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110729,75,H.T. Kennedy,19-Jul-20,silica gel,-26.2088056,150.4550833,Australia,Qld,Barakula SF,QPC,4,H,10,M.urceolatus_Barakula(G),HTK75c,adpBara,M.urceolatus_Barakula(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110729,75,H.T. Kennedy,18-Jul-20,silica gel,-26.2088056,150.4550833,Australia,Qld,Barakula SF,QLE,4,E,10,M.urceolatus_Barakula(G),HTK75d,adpBara,M.urceolatus_Barakula(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110729,75,H.T. Kennedy,19-Jul-20,silica gel,-26.2088056,150.4550833,Australia,Qld,Barakula SF,QPC,4,A,11,M.urceolatus_Barakula(G),HTK75e,adpBara,M.urceolatus_Barakula(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110729,75,H.T. Kennedy,18-Jul-20,silica gel,-26.2088056,150.4550833,Australia,Qld,Barakula SF,QLE,4,F,10,M.urceolatus_Barakula(G),HTK75f,adpBara,M.urceolatus_Barakula(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110803,98,H.T. Kennedy,20-Aug-20,silica gel,-28.2895,151.1255,Australia,Qld,Bringalilly SF,QDD,5,H,5,M.urceolatus_Bringalilly(G),HTK98,adpBringa,M.urceolatus_Bringalilly(G),A,AC,AAA,NA,NA,Melichrus adpressus
